,ticket_id,user_id,company_id,issue_category,created_at,match_id,staff_id,matched_at,company_name,company_size,wait_time,wait_time_minutes
2760,2761,476,31,Billing,2024-06-29 09:55:13.967908,2761,48,2024-06-29 09:56:40.967908,Company_31,4,0 days 00:01:27,1.45
2761,2762,11,35,Technical,2024-05-12 16:08:46.967908,2762,28,2024-05-12 16:20:36.967908,Company_35,16,0 days 00:11:50,11.833333333333334
2762,2763,91,32,Account,2024-04-24 17:42:39.967908,2763,50,2024-04-24 17:43:07.967908,Company_32,47,0 days 00:00:28,0.4666666666666667
2763,2764,59,7,Account,2024-05-13 07:09:30.967908,2764,50,2024-05-13 07:12:06.967908,Company_7,35,0 days 00:02:36,2.6
2764,2765,32,21,Technical,2024-02-24 16:46:21.967908,2765,1,2024-02-24 17:01:42.967908,Company_21,31,0 days 00:15:21,15.35
2765,2766,429,21,Account,2024-07-06 14:35:02.967908,2766,3,2024-07-06 14:39:03.967908,Company_21,31,0 days 00:04:01,4.016666666666667
2766,2767,82,22,Account,2024-08-03 10:03:01.967908,2767,15,2024-08-03 10:03:47.967908,Company_22,5,0 days 00:00:46,0.7666666666666667
2767,2768,11,35,Account,2024-08-11 11:46:51.967908,2768,10,2024-08-11 11:52:30.967908,Company_35,16,0 days 00:05:39,5.65
2768,2769,39,45,Technical,2024-04-24 22:25:43.967908,2769,21,2024-04-24 22:27:30.967908,Company_45,1,0 days 00:01:47,1.7833333333333334
2769,2770,29,35,Technical,2024-06-14 20:47:56.967908,2770,37,2024-06-14 20:51:05.967908,Company_35,16,0 days 00:03:09,3.15
2770,2771,30,22,Technical,2024-05-10 22:21:10.967908,2771,15,2024-05-10 22:23:27.967908,Company_22,5,0 days 00:02:17,2.283333333333333
2771,2772,17,11,Technical,2024-04-09 18:54:14.967908,2772,23,2024-04-09 18:55:08.967908,Company_11,4,0 days 00:00:54,0.9
2772,2773,69,48,Technical,2024-06-19 15:31:34.967908,2773,14,2024-06-19 15:35:02.967908,Company_48,21,0 days 00:03:28,3.466666666666667
2773,2774,42,35,Account,2024-07-19 03:56:14.967908,2774,15,2024-07-19 04:05:33.967908,Company_35,16,0 days 00:09:19,9.316666666666666
2774,2775,400,16,Account,2024-02-27 14:41:28.967908,2775,10,2024-02-27 14:45:55.967908,Company_16,4,0 days 00:04:27,4.45
2775,2776,40,7,Account,2024-03-02 01:06:01.967908,2776,9,2024-03-02 01:10:25.967908,Company_7,35,0 days 00:04:24,4.4
2776,2777,19,10,Technical,2024-06-25 19:19:37.967908,2777,44,2024-06-25 19:28:58.967908,Company_10,12,0 days 00:09:21,9.35
2777,2778,42,35,Account,2024-06-19 06:24:25.967908,2778,39,2024-06-19 06:32:39.967908,Company_35,16,0 days 00:08:14,8.233333333333333
2778,2779,30,22,Technical,2024-05-05 08:27:36.967908,2779,5,2024-05-05 08:32:54.967908,Company_22,5,0 days 00:05:18,5.3
2779,2780,16,32,Account,2024-04-27 00:32:09.967908,2780,25,2024-04-27 00:41:47.967908,Company_32,47,0 days 00:09:38,9.633333333333333
2780,2781,76,8,Technical,2024-05-26 02:32:14.967908,2781,42,2024-05-26 02:44:05.967908,Company_8,15,0 days 00:11:51,11.85
2781,2782,67,4,Billing,2024-07-21 00:45:40.967908,2782,26,2024-07-21 00:45:58.967908,Company_4,33,0 days 00:00:18,0.3
2782,2783,78,10,Technical,2024-07-11 02:09:40.967908,2783,8,2024-07-11 02:12:52.967908,Company_10,12,0 days 00:03:12,3.2
2783,2784,236,25,Technical,2024-06-27 09:39:58.967908,2784,22,2024-06-27 09:44:56.967908,Company_25,4,0 days 00:04:58,4.966666666666667
2784,2785,83,3,Technical,2024-03-18 12:58:31.967908,2785,25,2024-03-18 13:09:50.967908,Company_3,14,0 days 00:11:19,11.316666666666666
2785,2786,45,9,Technical,2024-02-22 12:30:32.967908,2786,48,2024-02-22 12:35:01.967908,Company_9,4,0 days 00:04:29,4.483333333333333
2786,2787,65,20,Technical,2024-03-15 04:47:01.967908,2787,12,2024-03-15 04:47:45.967908,Company_20,1,0 days 00:00:44,0.7333333333333333
2787,2788,95,14,Technical,2024-07-30 06:28:08.967908,2788,9,2024-07-30 06:29:13.967908,Company_14,1,0 days 00:01:05,1.0833333333333333
2788,2789,81,31,Account,2024-06-13 10:52:41.967908,2789,10,2024-06-13 10:54:08.967908,Company_31,4,0 days 00:01:27,1.45
2789,2790,67,4,Account,2024-06-27 03:30:23.967908,2790,48,2024-06-27 03:31:24.967908,Company_4,33,0 days 00:01:01,1.0166666666666666
2790,2791,79,8,Technical,2024-07-17 04:33:39.967908,2791,10,2024-07-17 04:43:20.967908,Company_8,15,0 days 00:09:41,9.683333333333334
2791,2792,97,32,Technical,2024-05-11 13:25:00.967908,2792,9,2024-05-11 13:26:42.967908,Company_32,47,0 days 00:01:42,1.7
2792,2793,68,12,Account,2024-02-23 05:33:29.967908,2793,26,2024-02-23 05:36:51.967908,Company_12,4,0 days 00:03:22,3.3666666666666667
2793,2794,46,6,Technical,2024-03-11 23:39:28.967908,2794,35,2024-03-11 23:51:21.967908,Company_6,5,0 days 00:11:53,11.883333333333333
2794,2795,55,40,Account,2024-02-29 12:42:48.967908,2795,27,2024-02-29 12:47:25.967908,Company_40,8,0 days 00:04:37,4.616666666666666
2795,2796,605,7,Billing,2024-04-02 07:12:05.967908,2796,31,2024-04-02 07:12:18.967908,Company_7,35,0 days 00:00:13,0.21666666666666667
2796,2797,79,8,General Inquiry,2024-07-16 15:31:40.967908,2797,19,2024-07-16 15:33:39.967908,Company_8,15,0 days 00:01:59,1.9833333333333334
2797,2798,12,4,Technical,2024-06-20 18:03:36.967908,2798,43,2024-06-20 18:09:11.967908,Company_4,33,0 days 00:05:35,5.583333333333333
2798,2799,85,45,Account,2024-04-27 14:35:51.967908,2799,38,2024-04-27 14:35:59.967908,Company_45,1,0 days 00:00:08,0.13333333333333333
2799,2800,195,32,Technical,2024-04-26 19:07:38.967908,2800,6,2024-04-26 19:09:54.967908,Company_32,47,0 days 00:02:16,2.2666666666666666
2800,2801,11,35,Technical,2024-04-30 19:36:50.967908,2801,15,2024-04-30 19:40:08.967908,Company_35,16,0 days 00:03:18,3.3
2801,2802,28,28,Technical,2024-06-05 14:56:05.967908,2802,29,2024-06-05 15:07:21.967908,Company_28,10,0 days 00:11:16,11.266666666666667
2802,2803,92,35,Technical,2024-02-22 18:18:35.967908,2803,47,2024-02-22 18:19:44.967908,Company_35,16,0 days 00:01:09,1.15
2803,2804,99,4,Technical,2024-06-12 23:19:46.967908,2804,45,2024-06-12 23:31:04.967908,Company_4,33,0 days 00:11:18,11.3
2804,2805,71,23,Technical,2024-03-17 06:27:25.967908,2805,5,2024-03-17 06:52:00.967908,Company_23,7,0 days 00:24:35,24.583333333333332
2805,2806,41,19,Technical,2024-06-27 08:02:30.967908,2806,14,2024-06-27 08:04:20.967908,Company_19,2,0 days 00:01:50,1.8333333333333333
2806,2807,784,30,Account,2024-05-13 20:10:28.967908,2807,2,2024-05-13 20:10:37.967908,Company_30,5,0 days 00:00:09,0.15
2807,2808,55,40,Technical,2024-04-28 12:12:11.967908,2808,23,2024-04-28 12:22:10.967908,Company_40,8,0 days 00:09:59,9.983333333333333
2808,2809,625,10,Technical,2024-04-28 17:05:28.967908,2809,44,2024-04-28 17:16:32.967908,Company_10,12,0 days 00:11:04,11.066666666666666
2809,2810,20,11,Billing,2024-05-12 16:17:25.967908,2810,46,2024-05-12 16:24:00.967908,Company_11,4,0 days 00:06:35,6.583333333333333
2810,2811,684,32,Technical,2024-07-13 15:36:53.967908,2811,19,2024-07-13 15:38:51.967908,Company_32,47,0 days 00:01:58,1.9666666666666666
2811,2812,29,35,General Inquiry,2024-03-02 09:41:43.967908,2812,24,2024-03-02 09:48:12.967908,Company_35,16,0 days 00:06:29,6.483333333333333
2812,2813,21,33,Technical,2024-06-06 22:03:09.967908,2813,20,2024-06-06 22:07:29.967908,Company_33,7,0 days 00:04:20,4.333333333333333
2813,2814,68,12,Account,2024-03-14 05:05:20.967908,2814,47,2024-03-14 05:07:01.967908,Company_12,4,0 days 00:01:41,1.6833333333333333
2814,2815,57,10,General Inquiry,2024-05-29 06:50:42.967908,2815,27,2024-05-29 06:56:05.967908,Company_10,12,0 days 00:05:23,5.383333333333334
2815,2816,81,31,Technical,2024-04-27 17:29:38.967908,2816,24,2024-04-27 17:46:10.967908,Company_31,4,0 days 00:16:32,16.533333333333335
2816,2817,960,21,Technical,2024-05-03 18:21:23.967908,2817,17,2024-05-03 18:26:28.967908,Company_21,31,0 days 00:05:05,5.083333333333333
2817,2818,35,2,Billing,2024-04-17 12:31:32.967908,2818,25,2024-04-17 12:36:04.967908,Company_2,6,0 days 00:04:32,4.533333333333333
2818,2819,37,10,Technical,2024-06-21 14:33:20.967908,2819,46,2024-06-21 14:36:20.967908,Company_10,12,0 days 00:03:00,3.0
2819,2820,1,4,Technical,2024-04-10 14:10:18.967908,2820,31,2024-04-10 14:11:53.967908,Company_4,33,0 days 00:01:35,1.5833333333333333
2820,2821,100,41,Billing,2024-04-04 22:39:28.967908,2821,28,2024-04-04 22:42:51.967908,Company_41,15,0 days 00:03:23,3.3833333333333333
2821,2822,996,49,Technical,2024-03-09 12:05:31.967908,2822,50,2024-03-09 12:09:47.967908,Company_49,10,0 days 00:04:16,4.266666666666667
2822,2823,34,4,Technical,2024-02-21 12:08:53.967908,2823,28,2024-02-21 12:17:07.967908,Company_4,33,0 days 00:08:14,8.233333333333333
2823,2824,20,11,Technical,2024-07-08 07:52:36.967908,2824,22,2024-07-08 08:00:24.967908,Company_11,4,0 days 00:07:48,7.8
2824,2825,95,14,General Inquiry,2024-03-23 14:25:48.967908,2825,5,2024-03-23 15:04:04.967908,Company_14,1,0 days 00:38:16,38.266666666666666
2825,2826,860,1,Technical,2024-05-23 09:05:48.967908,2826,44,2024-05-23 09:08:50.967908,Company_1,12,0 days 00:03:02,3.033333333333333
2826,2827,331,41,Technical,2024-05-27 00:15:04.967908,2827,42,2024-05-27 00:15:09.967908,Company_41,15,0 days 00:00:05,0.08333333333333333
2827,2828,14,4,Account,2024-05-01 14:52:30.967908,2828,8,2024-05-01 14:52:50.967908,Company_4,33,0 days 00:00:20,0.3333333333333333
2828,2829,76,8,Technical,2024-08-11 20:47:59.967908,2829,38,2024-08-11 20:52:12.967908,Company_8,15,0 days 00:04:13,4.216666666666667
2829,2830,52,7,Technical,2024-06-04 12:58:04.967908,2830,28,2024-06-04 13:05:56.967908,Company_7,35,0 days 00:07:52,7.866666666666666
2830,2831,88,21,Technical,2024-03-10 08:11:21.967908,2831,47,2024-03-10 08:15:52.967908,Company_21,31,0 days 00:04:31,4.516666666666667
2831,2832,940,32,Technical,2024-04-07 07:21:03.967908,2832,12,2024-04-07 07:22:21.967908,Company_32,47,0 days 00:01:18,1.3
2832,2833,43,7,Technical,2024-07-15 22:58:46.967908,2833,25,2024-07-15 23:01:36.967908,Company_7,35,0 days 00:02:50,2.8333333333333335
2833,2834,60,21,Technical,2024-04-07 00:25:17.967908,2834,38,2024-04-07 00:42:00.967908,Company_21,31,0 days 00:16:43,16.716666666666665
2834,2835,87,4,Account,2024-07-02 04:26:14.967908,2835,44,2024-07-02 04:32:56.967908,Company_4,33,0 days 00:06:42,6.7
2835,2836,655,48,Account,2024-05-13 03:10:00.967908,2836,15,2024-05-13 03:22:42.967908,Company_48,21,0 days 00:12:42,12.7
2836,2837,158,14,Billing,2024-03-29 03:21:14.967908,2837,44,2024-03-29 03:21:54.967908,Company_14,1,0 days 00:00:40,0.6666666666666666
2837,2838,99,4,Technical,2024-06-14 06:56:15.967908,2838,41,2024-06-14 06:56:52.967908,Company_4,33,0 days 00:00:37,0.6166666666666667
2838,2839,48,40,Technical,2024-04-11 22:16:04.967908,2839,34,2024-04-11 22:19:01.967908,Company_40,8,0 days 00:02:57,2.95
2839,2840,56,44,Technical,2024-06-30 05:34:03.967908,2840,45,2024-06-30 05:45:43.967908,Company_44,5,0 days 00:11:40,11.666666666666666
2840,2841,784,30,Technical,2024-08-12 10:29:04.967908,2841,13,2024-08-12 10:35:04.967908,Company_30,5,0 days 00:06:00,6.0
2841,2842,12,4,Billing,2024-05-21 20:32:31.967908,2842,8,2024-05-21 20:35:32.967908,Company_4,33,0 days 00:03:01,3.0166666666666666
2842,2843,7,1,Technical,2024-03-26 08:16:55.967908,2843,13,2024-03-26 08:27:35.967908,Company_1,12,0 days 00:10:40,10.666666666666666
2843,2844,27,35,Technical,2024-03-11 06:54:54.967908,2844,36,2024-03-11 07:00:03.967908,Company_35,16,0 days 00:05:09,5.15
2844,2845,52,7,Account,2024-03-13 19:55:24.967908,2845,6,2024-03-13 20:27:38.967908,Company_7,35,0 days 00:32:14,32.233333333333334
2845,2846,88,21,Technical,2024-07-31 01:50:30.967908,2846,38,2024-07-31 01:59:03.967908,Company_21,31,0 days 00:08:33,8.55
2846,2847,40,7,Technical,2024-03-01 20:29:27.967908,2847,32,2024-03-01 20:34:09.967908,Company_7,35,0 days 00:04:42,4.7
2847,2848,93,7,Technical,2024-05-14 06:03:17.967908,2848,21,2024-05-14 06:05:23.967908,Company_7,35,0 days 00:02:06,2.1
2848,2849,2,39,Account,2024-03-21 00:01:13.967908,2849,44,2024-03-21 00:11:53.967908,Company_39,1,0 days 00:10:40,10.666666666666666
2849,2850,57,10,Technical,2024-08-08 23:31:52.967908,2850,44,2024-08-08 23:36:15.967908,Company_10,12,0 days 00:04:23,4.383333333333334
2850,2851,29,35,General Inquiry,2024-07-03 23:55:40.967908,2851,49,2024-07-04 00:02:16.967908,Company_35,16,0 days 00:06:36,6.6
2851,2852,209,23,Account,2024-05-12 21:45:06.967908,2852,7,2024-05-12 21:46:06.967908,Company_23,7,0 days 00:01:00,1.0
2852,2853,58,4,Billing,2024-03-04 12:31:04.967908,2853,26,2024-03-04 12:50:00.967908,Company_4,33,0 days 00:18:56,18.933333333333334
2853,2854,861,8,General Inquiry,2024-07-22 20:38:55.967908,2854,15,2024-07-22 20:40:06.967908,Company_8,15,0 days 00:01:11,1.1833333333333333
2854,2855,26,32,Account,2024-06-27 21:24:14.967908,2855,49,2024-06-27 21:25:11.967908,Company_32,47,0 days 00:00:57,0.95
2855,2856,24,21,Technical,2024-07-29 15:47:52.967908,2856,42,2024-07-29 15:53:02.967908,Company_21,31,0 days 00:05:10,5.166666666666667
2856,2857,81,31,Technical,2024-04-18 12:46:13.967908,2857,23,2024-04-18 12:49:07.967908,Company_31,4,0 days 00:02:54,2.9
2857,2858,615,40,Technical,2024-06-25 03:44:32.967908,2858,38,2024-06-25 03:46:12.967908,Company_40,8,0 days 00:01:40,1.6666666666666667
2858,2859,61,40,General Inquiry,2024-04-23 22:30:09.967908,2859,41,2024-04-23 22:32:57.967908,Company_40,8,0 days 00:02:48,2.8
2859,2860,460,21,Technical,2024-07-03 06:04:54.967908,2860,15,2024-07-03 06:14:16.967908,Company_21,31,0 days 00:09:22,9.366666666666667
2860,2861,44,4,Billing,2024-02-29 02:01:16.967908,2861,48,2024-02-29 02:04:15.967908,Company_4,33,0 days 00:02:59,2.9833333333333334
2861,2862,19,10,General Inquiry,2024-06-02 06:33:20.967908,2862,40,2024-06-02 06:36:35.967908,Company_10,12,0 days 00:03:15,3.25
2862,2863,520,7,Technical,2024-05-31 18:05:06.967908,2863,16,2024-05-31 18:09:32.967908,Company_7,35,0 days 00:04:26,4.433333333333334
2863,2864,15,42,Technical,2024-04-12 20:34:10.967908,2864,32,2024-04-12 20:38:02.967908,Company_42,8,0 days 00:03:52,3.8666666666666667
2864,2865,490,18,Technical,2024-08-07 13:17:24.967908,2865,37,2024-08-07 13:31:38.967908,Company_18,10,0 days 00:14:14,14.233333333333333
2865,2866,50,42,Technical,2024-04-14 17:16:57.967908,2866,18,2024-04-14 17:19:00.967908,Company_42,8,0 days 00:02:03,2.05
2866,2867,72,32,Technical,2024-07-30 19:01:05.967908,2867,20,2024-07-30 19:05:58.967908,Company_32,47,0 days 00:04:53,4.883333333333334
2867,2868,27,35,General Inquiry,2024-03-18 01:24:39.967908,2868,46,2024-03-18 01:29:51.967908,Company_35,16,0 days 00:05:12,5.2
2868,2869,484,35,Account,2024-07-03 16:39:15.967908,2869,2,2024-07-03 16:46:31.967908,Company_35,16,0 days 00:07:16,7.266666666666667
2869,2870,3,4,Technical,2024-07-03 06:11:24.967908,2870,23,2024-07-03 06:14:03.967908,Company_4,33,0 days 00:02:39,2.65
2870,2871,75,48,Technical,2024-07-01 10:38:29.967908,2871,30,2024-07-01 10:48:48.967908,Company_48,21,0 days 00:10:19,10.316666666666666
2871,2872,491,4,Billing,2024-06-19 07:16:51.967908,2872,3,2024-06-19 07:18:15.967908,Company_4,33,0 days 00:01:24,1.4
2872,2873,9,32,General Inquiry,2024-03-21 06:42:22.967908,2873,46,2024-03-21 06:50:01.967908,Company_32,47,0 days 00:07:39,7.65
2873,2874,762,13,Technical,2024-07-19 14:16:35.967908,2874,39,2024-07-19 14:25:50.967908,Company_13,9,0 days 00:09:15,9.25
2874,2875,64,23,Technical,2024-04-26 16:03:32.967908,2875,47,2024-04-26 16:04:05.967908,Company_23,7,0 days 00:00:33,0.55
2875,2876,47,48,Technical,2024-05-25 06:21:25.967908,2876,49,2024-05-25 06:22:17.967908,Company_48,21,0 days 00:00:52,0.8666666666666667
2876,2877,69,48,General Inquiry,2024-03-31 00:25:30.967908,2877,1,2024-03-31 00:31:04.967908,Company_48,21,0 days 00:05:34,5.566666666666666
2877,2878,60,21,Technical,2024-03-11 00:58:24.967908,2878,41,2024-03-11 01:00:45.967908,Company_21,31,0 days 00:02:21,2.35
2878,2879,74,48,Technical,2024-03-26 12:01:11.967908,2879,22,2024-03-26 12:11:05.967908,Company_48,21,0 days 00:09:54,9.9
2879,2880,188,10,Technical,2024-07-19 06:40:36.967908,2880,29,2024-07-19 07:17:33.967908,Company_10,12,0 days 00:36:57,36.95
2880,2881,23,43,Technical,2024-03-14 10:35:47.967908,2881,14,2024-03-14 10:39:14.967908,Company_43,6,0 days 00:03:27,3.45
2881,2882,92,35,Technical,2024-04-02 10:39:14.967908,2882,48,2024-04-02 10:42:54.967908,Company_35,16,0 days 00:03:40,3.6666666666666665
2882,2883,92,35,Technical,2024-07-18 22:47:19.967908,2883,28,2024-07-18 22:48:29.967908,Company_35,16,0 days 00:01:10,1.1666666666666667
2883,2884,39,45,Technical,2024-05-22 09:41:32.967908,2884,21,2024-05-22 09:42:51.967908,Company_45,1,0 days 00:01:19,1.3166666666666667
2884,2885,680,44,General Inquiry,2024-02-21 13:52:32.967908,2885,45,2024-02-21 13:58:24.967908,Company_44,5,0 days 00:05:52,5.866666666666666
2885,2886,25,4,Technical,2024-04-26 13:16:58.967908,2886,32,2024-04-26 13:41:02.967908,Company_4,33,0 days 00:24:04,24.066666666666666
2886,2887,18,3,Billing,2024-06-03 01:18:37.967908,2887,6,2024-06-03 01:27:33.967908,Company_3,14,0 days 00:08:56,8.933333333333334
2887,2888,55,40,General Inquiry,2024-06-06 14:23:21.967908,2888,1,2024-06-06 14:24:30.967908,Company_40,8,0 days 00:01:09,1.15
2888,2889,606,44,Technical,2024-04-28 02:38:02.967908,2889,21,2024-04-28 02:45:22.967908,Company_44,5,0 days 00:07:20,7.333333333333333
2889,2890,59,7,Account,2024-05-17 05:39:08.967908,2890,4,2024-05-17 05:40:22.967908,Company_7,35,0 days 00:01:14,1.2333333333333334
2890,2891,96,32,Technical,2024-07-21 12:43:06.967908,2891,3,2024-07-21 12:45:30.967908,Company_32,47,0 days 00:02:24,2.4
2891,2892,39,45,Technical,2024-06-02 14:14:39.967908,2892,49,2024-06-02 14:18:33.967908,Company_45,1,0 days 00:03:54,3.9
2892,2893,28,28,Technical,2024-03-12 16:09:39.967908,2893,30,2024-03-12 16:12:20.967908,Company_28,10,0 days 00:02:41,2.683333333333333
2893,2894,5,35,Billing,2024-06-14 07:16:09.967908,2894,31,2024-06-14 07:26:59.967908,Company_35,16,0 days 00:10:50,10.833333333333334
2894,2895,32,21,Technical,2024-08-06 04:16:13.967908,2895,34,2024-08-06 04:20:50.967908,Company_21,31,0 days 00:04:37,4.616666666666666
2895,2896,28,28,Account,2024-03-04 05:10:35.967908,2896,19,2024-03-04 05:20:05.967908,Company_28,10,0 days 00:09:30,9.5
2896,2897,163,43,Technical,2024-02-29 05:47:30.967908,2897,20,2024-02-29 06:05:41.967908,Company_43,6,0 days 00:18:11,18.183333333333334
2897,2898,50,42,General Inquiry,2024-04-16 12:46:57.967908,2898,23,2024-04-16 12:59:13.967908,Company_42,8,0 days 00:12:16,12.266666666666667
2898,2899,24,21,Technical,2024-05-03 18:56:35.967908,2899,40,2024-05-03 19:00:37.967908,Company_21,31,0 days 00:04:02,4.033333333333333
2899,2900,35,2,Technical,2024-07-04 16:32:09.967908,2900,25,2024-07-04 16:38:26.967908,Company_2,6,0 days 00:06:17,6.283333333333333
2900,2901,46,6,General Inquiry,2024-07-05 01:33:31.967908,2901,15,2024-07-05 01:38:56.967908,Company_6,5,0 days 00:05:25,5.416666666666667
2901,2902,74,48,Technical,2024-05-19 10:07:27.967908,2902,38,2024-05-19 10:12:25.967908,Company_48,21,0 days 00:04:58,4.966666666666667
2902,2903,631,9,Technical,2024-05-28 13:18:09.967908,2903,23,2024-05-28 13:18:24.967908,Company_9,4,0 days 00:00:15,0.25
2903,2904,26,32,Billing,2024-05-06 05:49:38.967908,2904,2,2024-05-06 05:50:59.967908,Company_32,47,0 days 00:01:21,1.35
2904,2905,74,48,Technical,2024-07-14 19:56:59.967908,2905,15,2024-07-14 20:12:00.967908,Company_48,21,0 days 00:15:01,15.016666666666667
2905,2906,48,40,Billing,2024-05-05 23:28:54.967908,2906,44,2024-05-05 23:35:57.967908,Company_40,8,0 days 00:07:03,7.05
2906,2907,84,8,Billing,2024-07-25 08:25:22.967908,2907,35,2024-07-25 08:28:52.967908,Company_8,15,0 days 00:03:30,3.5
2907,2908,39,45,Technical,2024-06-07 02:36:50.967908,2908,10,2024-06-07 02:38:07.967908,Company_45,1,0 days 00:01:17,1.2833333333333334
2908,2909,51,39,Technical,2024-03-01 19:05:11.967908,2909,14,2024-03-01 19:12:44.967908,Company_39,1,0 days 00:07:33,7.55
2909,2910,705,4,Technical,2024-03-11 19:26:54.967908,2910,27,2024-03-11 19:36:14.967908,Company_4,33,0 days 00:09:20,9.333333333333334
2910,2911,38,23,Account,2024-04-18 00:50:21.967908,2911,14,2024-04-18 00:52:56.967908,Company_23,7,0 days 00:02:35,2.5833333333333335
2911,2912,60,21,Technical,2024-06-20 04:53:53.967908,2912,35,2024-06-20 04:55:29.967908,Company_21,31,0 days 00:01:36,1.6
2912,2913,97,32,Account,2024-03-01 21:01:02.967908,2913,33,2024-03-01 21:01:56.967908,Company_32,47,0 days 00:00:54,0.9
2913,2914,81,31,Technical,2024-05-13 20:24:59.967908,2914,1,2024-05-13 20:27:13.967908,Company_31,4,0 days 00:02:14,2.2333333333333334
2914,2915,68,12,Account,2024-05-16 22:19:24.967908,2915,34,2024-05-16 22:22:33.967908,Company_12,4,0 days 00:03:09,3.15
2915,2916,17,11,Technical,2024-06-27 12:55:15.967908,2916,19,2024-06-27 12:56:08.967908,Company_11,4,0 days 00:00:53,0.8833333333333333
2916,2917,338,41,Technical,2024-05-26 22:27:20.967908,2917,24,2024-05-26 22:33:50.967908,Company_41,15,0 days 00:06:30,6.5
2917,2918,90,7,Technical,2024-04-23 08:56:18.967908,2918,42,2024-04-23 09:05:24.967908,Company_7,35,0 days 00:09:06,9.1
2918,2919,54,26,Technical,2024-03-12 09:27:57.967908,2919,4,2024-03-12 09:31:53.967908,Company_26,8,0 days 00:03:56,3.933333333333333
2919,2920,98,26,Technical,2024-08-04 22:58:27.967908,2920,36,2024-08-04 23:03:32.967908,Company_26,8,0 days 00:05:05,5.083333333333333
