"ticket_id","user_id","company_id","issue_category","created_at","match_id","ticket_id","staff_id","matched_at","company_id","company_name","company_size","wait_time","wait_time_exceeded"
"3269","9","32","Account","2024-04-04 08:14:44.967908","3269","3269","28","2024-04-04 08:21:48.967908","32","Company_32","47","00:07:04","0"
"3270","90","7","Account","2024-04-10 15:38:50.967908","3270","3270","24","2024-04-10 15:49:09.967908","7","Company_7","35","00:10:19","0"
"3271","86","7","Billing","2024-06-03 20:15:20.967908","3271","3271","19","2024-06-03 20:22:42.967908","7","Company_7","35","00:07:22","0"
"3272","57","10","Billing","2024-04-14 10:29:24.967908","3272","3272","33","2024-04-14 10:33:52.967908","10","Company_10","12","00:04:28","0"
"3273","5","35","Billing","2024-03-31 03:20:22.967908","3273","3273","4","2024-03-31 03:41:00.967908","35","Company_35","16","00:20:38","0"
"3274","93","7","Billing","2024-04-14 06:22:03.967908","3274","3274","3","2024-04-14 06:33:59.967908","7","Company_7","35","00:11:56","0"
"3275","43","7","Technical","2024-07-15 05:18:57.967908","3275","3275","42","2024-07-15 05:20:51.967908","7","Company_7","35","00:01:54","0"
"3276","77","22","Billing","2024-04-12 14:14:24.967908","3276","3276","12","2024-04-12 14:15:59.967908","22","Company_22","5","00:01:35","0"
"3277","273","21","Technical","2024-07-02 08:27:35.967908","3277","3277","18","2024-07-02 08:27:44.967908","21","Company_21","31","00:00:09","0"
"3278","92","35","Billing","2024-03-27 17:22:04.967908","3278","3278","23","2024-03-27 17:48:36.967908","35","Company_35","16","00:26:32","0"
"3279","340","44","Billing","2024-06-29 12:08:04.967908","3279","3279","20","2024-06-29 12:11:30.967908","44","Company_44","5","00:03:26","0"
"3280","62","42","Billing","2024-07-02 08:52:00.967908","3280","3280","6","2024-07-02 08:58:19.967908","42","Company_42","8","00:06:19","0"
"3281","90","7","General Inquiry","2024-05-21 10:18:10.967908","3281","3281","34","2024-05-21 10:20:03.967908","7","Company_7","35","00:01:53","0"
"3282","9","32","Technical","2024-04-18 00:54:01.967908","3282","3282","42","2024-04-18 00:58:20.967908","32","Company_32","47","00:04:19","0"
"3283","648","19","Billing","2024-05-19 15:25:45.967908","3283","3283","2","2024-05-19 15:26:36.967908","19","Company_19","2","00:00:51","0"
"3284","74","48","Technical","2024-04-24 04:55:26.967908","3284","3284","30","2024-04-24 04:59:33.967908","48","Company_48","21","00:04:07","0"
"3285","12","4","Account","2024-06-04 07:26:41.967908","3285","3285","9","2024-06-04 07:43:45.967908","4","Company_4","33","00:17:04","0"
"3286","89","49","Technical","2024-07-19 22:14:27.967908","3286","3286","27","2024-07-19 22:17:04.967908","49","Company_49","10","00:02:37","0"
"3287","37","10","Account","2024-07-05 14:34:59.967908","3287","3287","42","2024-07-05 14:38:13.967908","10","Company_10","12","00:03:14","0"
"3288","9","32","Account","2024-04-09 13:47:16.967908","3288","3288","34","2024-04-09 13:50:10.967908","32","Company_32","47","00:02:54","0"
"3289","31","24","Billing","2024-04-12 08:34:44.967908","3289","3289","40","2024-04-12 08:42:59.967908","24","Company_24","1","00:08:15","0"
"3290","640","49","Billing","2024-03-11 03:21:28.967908","3290","3290","24","2024-03-11 04:11:28.967908","49","Company_49","10","00:50:00","1"
"3291","50","42","Billing","2024-06-06 19:58:44.967908","3291","3291","49","2024-06-06 20:07:40.967908","42","Company_42","8","00:08:56","0"
"3292","41","19","Technical","2024-06-26 20:40:17.967908","3292","3292","17","2024-06-26 20:42:55.967908","19","Company_19","2","00:02:38","0"
"3293","982","1","Account","2024-05-31 22:50:10.967908","3293","3293","29","2024-05-31 23:16:38.967908","1","Company_1","12","00:26:28","0"
"3294","77","22","Technical","2024-04-30 04:53:11.967908","3294","3294","36","2024-04-30 04:55:58.967908","22","Company_22","5","00:02:47","0"
"3295","6","7","Technical","2024-08-08 09:55:46.967908","3295","3295","50","2024-08-08 10:05:32.967908","7","Company_7","35","00:09:46","0"
"3296","66","7","Account","2024-05-03 02:02:16.967908","3296","3296","12","2024-05-03 02:05:32.967908","7","Company_7","35","00:03:16","0"
"3297","64","23","Account","2024-07-24 09:17:55.967908","3297","3297","31","2024-07-24 09:19:35.967908","23","Company_23","7","00:01:40","0"
"3298","4","49","Technical","2024-04-23 11:49:38.967908","3298","3298","49","2024-04-23 12:24:52.967908","49","Company_49","10","00:35:14","1"
"3299","29","35","Technical","2024-07-15 14:07:27.967908","3299","3299","9","2024-07-15 14:08:34.967908","35","Company_35","16","00:01:07","0"
"3300","9","32","General Inquiry","2024-07-21 17:09:53.967908","3300","3300","19","2024-07-21 17:13:23.967908","32","Company_32","47","00:03:30","0"
"3301","27","35","General Inquiry","2024-03-15 22:00:41.967908","3301","3301","46","2024-03-15 22:25:24.967908","35","Company_35","16","00:24:43","0"
"3302","51","39","General Inquiry","2024-04-12 20:59:26.967908","3302","3302","46","2024-04-12 20:59:35.967908","39","Company_39","1","00:00:09","0"
"3303","66","7","General Inquiry","2024-02-24 15:25:38.967908","3303","3303","17","2024-02-24 15:41:18.967908","7","Company_7","35","00:15:40","0"
"3304","1","4","Account","2024-04-12 07:50:16.967908","3304","3304","2","2024-04-12 07:56:52.967908","4","Company_4","33","00:06:36","0"
"3305","454","5","Technical","2024-07-04 03:31:22.967908","3305","3305","40","2024-07-04 03:55:43.967908","5","Company_5","5","00:24:21","0"
"3306","12","4","Technical","2024-03-02 19:41:13.967908","3306","3306","5","2024-03-02 19:45:40.967908","4","Company_4","33","00:04:27","0"
"3307","627","23","Billing","2024-04-23 17:33:15.967908","3307","3307","39","2024-04-23 17:33:44.967908","23","Company_23","7","00:00:29","0"
"3308","63","1","Technical","2024-08-13 21:34:49.967908","3308","3308","48","2024-08-13 21:34:51.967908","1","Company_1","12","00:00:02","0"
"3309","1","4","Account","2024-05-12 09:00:19.967908","3309","3309","16","2024-05-12 09:02:58.967908","4","Company_4","33","00:02:39","0"
"3310","11","35","Billing","2024-06-22 20:26:04.967908","3310","3310","17","2024-06-22 20:34:01.967908","35","Company_35","16","00:07:57","0"
"3311","519","32","Technical","2024-04-06 06:29:55.967908","3311","3311","27","2024-04-06 06:30:17.967908","32","Company_32","47","00:00:22","0"
"3312","80","2","Technical","2024-07-10 14:13:59.967908","3312","3312","7","2024-07-10 14:16:54.967908","2","Company_2","6","00:02:55","0"
"3313","72","32","Technical","2024-05-19 12:03:16.967908","3313","3313","8","2024-05-19 12:04:45.967908","32","Company_32","47","00:01:29","0"
"3314","88","21","Technical","2024-03-29 00:38:02.967908","3314","3314","8","2024-03-29 00:43:43.967908","21","Company_21","31","00:05:41","0"
"3315","56","44","Billing","2024-03-26 17:05:18.967908","3315","3315","23","2024-03-26 17:09:17.967908","44","Company_44","5","00:03:59","0"
"3316","21","33","Account","2024-07-26 05:55:04.967908","3316","3316","32","2024-07-26 05:55:51.967908","33","Company_33","7","00:00:47","0"
"3317","37","10","Billing","2024-05-31 01:20:18.967908","3317","3317","43","2024-05-31 01:22:03.967908","10","Company_10","12","00:01:45","0"
"3318","19","10","Billing","2024-04-09 02:57:12.967908","3318","3318","47","2024-04-09 02:59:25.967908","10","Company_10","12","00:02:13","0"
"3319","16","32","Technical","2024-06-04 14:34:37.967908","3319","3319","18","2024-06-04 14:41:09.967908","32","Company_32","47","00:06:32","0"
"3320","30","22","Account","2024-06-30 15:46:36.967908","3320","3320","38","2024-06-30 15:51:55.967908","22","Company_22","5","00:05:19","0"
"3321","32","21","Account","2024-04-09 05:13:52.967908","3321","3321","12","2024-04-09 05:14:03.967908","21","Company_21","31","00:00:11","0"
"3322","391","1","Technical","2024-03-14 03:07:18.967908","3322","3322","15","2024-03-14 03:09:45.967908","1","Company_1","12","00:02:27","0"
"3323","74","48","Technical","2024-03-08 16:24:57.967908","3323","3323","28","2024-03-08 16:50:50.967908","48","Company_48","21","00:25:53","0"
"3324","47","48","Account","2024-06-15 00:38:46.967908","3324","3324","38","2024-06-15 00:41:25.967908","48","Company_48","21","00:02:39","0"
"3325","79","8","Billing","2024-07-09 08:11:07.967908","3325","3325","50","2024-07-09 08:13:50.967908","8","Company_8","15","00:02:43","0"
"3326","34","4","Technical","2024-06-09 10:12:42.967908","3326","3326","31","2024-06-09 10:16:16.967908","4","Company_4","33","00:03:34","0"
"3327","13","13","Account","2024-04-02 22:31:06.967908","3327","3327","9","2024-04-02 22:33:50.967908","13","Company_13","9","00:02:44","0"
"3328","60","21","Account","2024-04-03 13:19:10.967908","3328","3328","8","2024-04-03 13:22:35.967908","21","Company_21","31","00:03:25","0"
"3329","30","22","Technical","2024-02-26 07:58:02.967908","3329","3329","46","2024-02-26 08:04:36.967908","22","Company_22","5","00:06:34","0"
"3330","40","7","Technical","2024-06-25 13:02:09.967908","3330","3330","19","2024-06-25 13:11:55.967908","7","Company_7","35","00:09:46","0"
"3331","41","19","Account","2024-08-10 05:50:50.967908","3331","3331","8","2024-08-10 05:55:33.967908","19","Company_19","2","00:04:43","0"
"3332","422","8","Billing","2024-05-29 14:12:57.967908","3332","3332","34","2024-05-29 14:22:02.967908","8","Company_8","15","00:09:05","0"
"3333","55","40","Technical","2024-03-31 07:05:21.967908","3333","3333","4","2024-03-31 07:06:42.967908","40","Company_40","8","00:01:21","0"
"3334","320","39","Technical","2024-06-19 08:25:13.967908","3334","3334","31","2024-06-19 08:40:16.967908","39","Company_39","1","00:15:03","0"
"3335","689","4","Technical","2024-04-01 16:28:49.967908","3335","3335","38","2024-04-01 16:34:32.967908","4","Company_4","33","00:05:43","0"
"3336","41","19","General Inquiry","2024-02-26 16:00:34.967908","3336","3336","3","2024-02-26 16:08:35.967908","19","Company_19","2","00:08:01","0"
"3337","3","4","Billing","2024-03-06 22:20:22.967908","3337","3337","35","2024-03-06 22:29:40.967908","4","Company_4","33","00:09:18","0"
"3338","66","7","Technical","2024-05-06 17:30:26.967908","3338","3338","19","2024-05-06 17:31:42.967908","7","Company_7","35","00:01:16","0"
"3339","52","7","Billing","2024-04-20 14:39:47.967908","3339","3339","43","2024-04-20 14:42:28.967908","7","Company_7","35","00:02:41","0"
"3340","87","4","Technical","2024-07-04 18:30:51.967908","3340","3340","29","2024-07-04 18:40:11.967908","4","Company_4","33","00:09:20","0"
"3341","645","35","Technical","2024-05-18 04:56:42.967908","3341","3341","10","2024-05-18 04:57:11.967908","35","Company_35","16","00:00:29","0"
"3342","28","28","Technical","2024-03-06 23:57:23.967908","3342","3342","12","2024-03-06 23:57:30.967908","28","Company_28","10","00:00:07","0"
"3343","5","35","Technical","2024-06-27 17:58:05.967908","3343","3343","46","2024-06-27 18:36:17.967908","35","Company_35","16","00:38:12","1"
"3344","924","40","Technical","2024-07-15 03:24:48.967908","3344","3344","30","2024-07-15 03:42:20.967908","40","Company_40","8","00:17:32","0"
"3345","14","4","Technical","2024-03-14 04:01:34.967908","3345","3345","30","2024-03-14 04:02:26.967908","4","Company_4","33","00:00:52","0"
"3346","86","7","Account","2024-02-17 11:31:50.967908","3346","3346","18","2024-02-17 11:35:21.967908","7","Company_7","35","00:03:31","0"
"3347","31","24","Technical","2024-06-02 08:12:43.967908","3347","3347","24","2024-06-02 08:17:20.967908","24","Company_24","1","00:04:37","0"
"3348","27","35","Technical","2024-03-18 03:26:31.967908","3348","3348","32","2024-03-18 03:29:30.967908","35","Company_35","16","00:02:59","0"
"3349","13","13","Technical","2024-05-05 11:42:34.967908","3349","3349","9","2024-05-05 11:51:56.967908","13","Company_13","9","00:09:22","0"
"3350","28","28","Billing","2024-06-22 06:05:03.967908","3350","3350","47","2024-06-22 06:10:29.967908","28","Company_28","10","00:05:26","0"
"3351","31","24","General Inquiry","2024-08-05 11:29:52.967908","3351","3351","24","2024-08-05 11:39:07.967908","24","Company_24","1","00:09:15","0"
"3352","470","48","Billing","2024-08-05 01:01:20.967908","3352","3352","26","2024-08-05 01:06:09.967908","48","Company_48","21","00:04:49","0"
"3353","43","7","Technical","2024-05-18 20:18:15.967908","3353","3353","3","2024-05-18 20:22:16.967908","7","Company_7","35","00:04:01","0"
"3354","50","42","Account","2024-05-19 04:27:16.967908","3354","3354","23","2024-05-19 04:32:06.967908","42","Company_42","8","00:04:50","0"
"3355","54","26","Account","2024-06-21 19:06:48.967908","3355","3355","11","2024-06-21 19:11:41.967908","26","Company_26","8","00:04:53","0"
"3356","685","4","Technical","2024-03-26 04:54:55.967908","3356","3356","10","2024-03-26 04:57:00.967908","4","Company_4","33","00:02:05","0"
"3357","67","4","Technical","2024-07-12 06:11:03.967908","3357","3357","50","2024-07-12 06:12:30.967908","4","Company_4","33","00:01:27","0"
"3358","24","21","Technical","2024-04-12 06:02:32.967908","3358","3358","36","2024-04-12 06:03:44.967908","21","Company_21","31","00:01:12","0"
"3359","25","4","Account","2024-04-18 20:07:59.967908","3359","3359","13","2024-04-18 20:18:36.967908","4","Company_4","33","00:10:37","0"
"3360","19","10","Technical","2024-04-11 21:30:54.967908","3360","3360","29","2024-04-11 21:51:49.967908","10","Company_10","12","00:20:55","0"
"3361","73","13","Billing","2024-06-20 21:29:08.967908","3361","3361","38","2024-06-20 21:32:01.967908","13","Company_13","9","00:02:53","0"
"3362","46","6","Account","2024-02-27 23:06:03.967908","3362","3362","13","2024-02-27 23:13:37.967908","6","Company_6","5","00:07:34","0"
"3363","68","12","Technical","2024-08-10 18:40:34.967908","3363","3363","26","2024-08-10 18:40:59.967908","12","Company_12","4","00:00:25","0"
"3364","9","32","Technical","2024-07-14 17:54:05.967908","3364","3364","20","2024-07-14 17:55:11.967908","32","Company_32","47","00:01:06","0"
"3365","98","26","Billing","2024-03-04 20:18:01.967908","3365","3365","5","2024-03-04 20:18:15.967908","26","Company_26","8","00:00:14","0"
"3366","100","41","Technical","2024-06-22 03:18:56.967908","3366","3366","20","2024-06-22 03:26:58.967908","41","Company_41","15","00:08:02","0"
"3367","15","42","Technical","2024-06-06 23:02:19.967908","3367","3367","14","2024-06-06 23:13:50.967908","42","Company_42","8","00:11:31","0"
"3368","37","10","Billing","2024-04-01 13:36:28.967908","3368","3368","45","2024-04-01 13:37:19.967908","10","Company_10","12","00:00:51","0"
"3369","95","14","Technical","2024-05-30 09:22:25.967908","3369","3369","14","2024-05-30 09:24:13.967908","14","Company_14","1","00:01:48","0"
"3370","59","7","Technical","2024-07-08 21:54:43.967908","3370","3370","8","2024-07-08 21:57:59.967908","7","Company_7","35","00:03:16","0"
"3371","49","32","Technical","2024-07-05 21:21:21.967908","3371","3371","48","2024-07-05 21:23:11.967908","32","Company_32","47","00:01:50","0"
"3372","17","11","Technical","2024-07-30 14:13:22.967908","3372","3372","13","2024-07-30 14:16:18.967908","11","Company_11","4","00:02:56","0"
"3373","7","1","Technical","2024-02-23 17:12:20.967908","3373","3373","24","2024-02-23 17:15:58.967908","1","Company_1","12","00:03:38","0"
"3374","2","39","Billing","2024-08-11 19:20:32.967908","3374","3374","15","2024-08-11 19:23:52.967908","39","Company_39","1","00:03:20","0"
"3375","38","23","General Inquiry","2024-08-13 09:44:56.967908","3375","3375","1","2024-08-13 09:46:27.967908","23","Company_23","7","00:01:31","0"
"3376","24","21","Technical","2024-03-21 11:14:39.967908","3376","3376","22","2024-03-21 11:17:39.967908","21","Company_21","31","00:03:00","0"
"3377","43","7","Technical","2024-05-07 14:52:06.967908","3377","3377","34","2024-05-07 15:02:16.967908","7","Company_7","35","00:10:10","0"
"3378","100","41","Technical","2024-08-05 18:56:34.967908","3378","3378","50","2024-08-05 19:11:47.967908","41","Company_41","15","00:15:13","0"
"3379","663","7","Account","2024-07-28 02:54:18.967908","3379","3379","40","2024-07-28 02:57:20.967908","7","Company_7","35","00:03:02","0"
"3380","64","23","Billing","2024-03-21 14:37:05.967908","3380","3380","3","2024-03-21 14:38:24.967908","23","Company_23","7","00:01:19","0"
"3381","78","10","Technical","2024-08-13 01:11:31.967908","3381","3381","26","2024-08-13 01:14:21.967908","10","Company_10","12","00:02:50","0"
"3382","78","10","Technical","2024-02-23 12:44:21.967908","3382","3382","14","2024-02-23 12:47:43.967908","10","Company_10","12","00:03:22","0"
"3383","7","1","Technical","2024-07-27 20:22:21.967908","3383","3383","41","2024-07-27 20:25:23.967908","1","Company_1","12","00:03:02","0"
"3384","66","7","Account","2024-05-03 13:30:43.967908","3384","3384","8","2024-05-03 13:53:36.967908","7","Company_7","35","00:22:53","0"
"3385","13","13","Account","2024-07-18 11:32:45.967908","3385","3385","49","2024-07-18 11:50:57.967908","13","Company_13","9","00:18:12","0"
"3386","25","4","Technical","2024-05-22 16:02:22.967908","3386","3386","16","2024-05-22 16:03:42.967908","4","Company_4","33","00:01:20","0"
"3387","38","23","Technical","2024-03-23 15:39:30.967908","3387","3387","42","2024-03-23 15:55:23.967908","23","Company_23","7","00:15:53","0"
